entry,stratum,condition_label,condition_order,primary_outcome,comparator_id,condition_id,confidence_level,denominator,direction,estimate,experiment_run_id,interval_method,lower,mcse,metric,n_minus,n_plus,percentage_point_difference,population,structural_identity,uncertainty_unavailable_reason,unit,upper
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,,0,variant_minus_comparator,,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,,,,delta_evaluable_eq0,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,0.95,2000,variant_minus_comparator,0.0,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,,0,variant_minus_comparator,,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,,,,delta_evaluable_eq1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,0.95,2000,variant_minus_comparator,-1.0,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,paired_exact_discordance_bonferroni,-1.0,0.0,delta_signed_eq2,2000,0,-100.0,all_patients,false,,probability_difference,-0.9956227704005758
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,,0,variant_minus_comparator,,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,,,,delta_evaluable_eq2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,0.95,2000,variant_minus_comparator,0.0,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,,0,variant_minus_comparator,,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,,,,delta_evaluable_eq3,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,0.95,2000,variant_minus_comparator,0.0,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,low_flow,Missing 1,3,no_qualifying_data,cc66b73c2aa140c243dd075f68c5ee18aeba08aefe578756b4ddcd604c3c6c47,f167c5251f014581b3e6e4a46249c10a8fb9698e2680442c57465556cf6820d1,,0,variant_minus_comparator,,05a54dd93e5db2da88d09a29a6f47fac2ed2fb4675436561dc0883531d5c4577,,,,delta_evaluable_eq4,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_ge1,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_ge2,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_ge3,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq0,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq1,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq2,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq3,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq4,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,suppressed_only,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,no_qualifying_data,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,0.0,qualifying_pf_count,,,,all_patients,,,records,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,missing_baseline,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_legacy_ge1,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_ge1,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_legacy_ge2,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_ge2,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-4,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq-4,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-3,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq-3,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-2,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq-2,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-1,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq-1,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq0,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq0,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq1,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq1,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq2,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq2,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq3,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq3,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq4,0,0,0.0,all_patients,true,,probability_difference,0.002188614799712129
E3_missing,hfnc,Complete documentation,0,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_eq4,0,0,,acute_and_baseline_evaluable,true,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,-1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-1.0,0.0,score_ge1,2000,0,-100.0,all_patients,false,,probability_difference,-0.9956227704005758
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,-1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-1.0,0.0,score_ge2,2000,0,-100.0,all_patients,false,,probability_difference,-0.9956227704005758
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_ge3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,0.9956227704005758,0.0,score_eq0,0,2000,100.0,all_patients,false,,probability_difference,1.0
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,-1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-1.0,0.0,score_eq2,2000,0,-100.0,all_patients,false,,probability_difference,-0.9956227704005758
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,suppressed_only,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,0.9956227704005758,0.0,no_qualifying_data,0,2000,100.0,all_patients,false,,probability_difference,1.0
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,,2000,variant_minus_comparator,-88.402,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,0.07866251900332187,qualifying_pf_count,,,,all_patients,,,records,
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,0.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,missing_baseline,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,-1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-1.0,0.0,delta_legacy_ge1,2000,0,-100.0,all_patients,false,,probability_difference,-0.9956227704005758
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,,0,variant_minus_comparator,,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,,,,delta_evaluable_ge1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E3_missing,hfnc,Missing 1,3,no_qualifying_data,0d5038fb896c32226978fa5820313312bf74e65ca6bc1e3a1fdcba08097f9eeb,740fc30a017f580f13332340bf6c1e69a5458f962493af11f329bdfd8e07118f,0.95,2000,variant_minus_comparator,-1.0,d12b5f9869b7ca4ed595b07296c4076eaa3fc76e3de0e418078b877889096c08,paired_exact_discordance_bonferroni,-1.0,0.0,delta_legacy_ge2,2000,0,-100.0,all_patients,false,,probability_difference,-0.9956227704005758
