entry,stratum,primary_outcome,condition_label,experiment_run_id,condition_id,metric,unit,population,numerator,denominator,estimate,mcse,lower,upper,interval_method,confidence_level,uncertainty_unavailable_reason
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,delta_signed_eq3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,delta_evaluable_eq3,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,delta_signed_eq4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,delta_evaluable_eq4,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,baseline_score,score,all_patients,,2000,2.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,scheduled_oxygenation_count,records,nonmissing:scheduled_oxygenation_count,,2000,97.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,recorded_oxygenation_count,records,nonmissing:recorded_oxygenation_count,,2000,97.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,convertible_oxygenation_count,records,nonmissing:convertible_oxygenation_count,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,denominator_linked_count,records,nonmissing:denominator_linked_count,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,eligible_oxygenation_count,records,nonmissing:eligible_oxygenation_count,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,baseline_scheduled_count,records,nonmissing:baseline_scheduled_count,,2000,24.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,baseline_window_scheduled_count,records,nonmissing:baseline_window_scheduled_count,,2000,24.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,selected_day_scheduled_count,records,nonmissing:selected_day_scheduled_count,,2000,24.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,selected_day_qualifying_count,records,nonmissing:selected_day_qualifying_count,,2000,13.064,0.08931932025315263,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,eligible_observation_fraction,fraction,nonmissing:eligible_observation_fraction,,2000,0.5389948453608246,0.001955146696968957,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,mean_fio2_source_age_minutes,minutes,nonmissing:mean_fio2_source_age_minutes,,2000,0.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,mean_fio2_value_age_minutes,minutes,nonmissing:mean_fio2_value_age_minutes,,2000,0.0,0.0,,,,,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,mean_synthetic_fio2_error_fraction,fraction,nonmissing:mean_synthetic_fio2_error_fraction,,0,,,,,,,fewer_than_two_patients
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,sofa_eligibility_C0,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,sofa_eligibility_evaluable_C0,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,sofa_eligibility_C1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,sofa_eligibility_evaluable_C1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,sofa_eligibility_Cge2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_alignment_historical,low_flow,delta_evaluable_ge1,6h within scoring day,fa7e2218845f1ffa4052aecfbd480503d04f0bdf2a06e18df204535ca23bda58,f85010fa940a965da64b2aca564dbea20681bc938d56f21beac7624528fce484,sofa_eligibility_evaluable_Cge2,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_ge1,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_ge2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_ge3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_eq0,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_eq1,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_eq2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_eq3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,score_eq4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,suppressed_only,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,no_qualifying_data,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,qualifying_pf_count,records,all_patients,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,missing_baseline,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_legacy_ge1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_ge1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_legacy_ge2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_ge2,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq-4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq-4,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq-3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq-3,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq-2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq-2,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq-1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq-1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq0,probability,all_patients,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq0,probability,acute_and_baseline_evaluable,2000,2000,1.0,0.0,0.9980829527187471,1.0,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq1,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq1,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq2,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq2,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq3,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq3,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_signed_eq4,probability,all_patients,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,delta_evaluable_eq4,probability,acute_and_baseline_evaluable,0,2000,0.0,0.0,0.0,0.0019170472812529344,wilson,0.95,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,baseline_score,score,all_patients,,2000,1.0,0.0,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,scheduled_oxygenation_count,records,nonmissing:scheduled_oxygenation_count,,2000,97.0,0.0,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,recorded_oxygenation_count,records,nonmissing:recorded_oxygenation_count,,2000,97.0,0.0,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,convertible_oxygenation_count,records,nonmissing:convertible_oxygenation_count,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,denominator_linked_count,records,nonmissing:denominator_linked_count,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,eligible_oxygenation_count,records,nonmissing:eligible_oxygenation_count,,2000,52.2825,0.18964922960598884,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,baseline_scheduled_count,records,nonmissing:baseline_scheduled_count,,2000,24.0,0.0,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,baseline_window_scheduled_count,records,nonmissing:baseline_window_scheduled_count,,2000,24.0,0.0,,,,,
H_alignment_historical,room_air,delta_evaluable_ge1,6h across scoring-day boundary,e0df310e498a012a9f45e64d5eba64ad0e4a90191afb3c26490507738dd02484,64ca94acdbc94a50584e44ae111bc4b97fb08f6a9c15beb21b678d796ae302f8,selected_day_scheduled_count,records,nonmissing:selected_day_scheduled_count,,2000,11.041,0.006338737239773979,,,,,
